project_id,fleet_id,site_id,vehicle_id,model,manufacturer,model_year,vehicle_type,vocation,vehicle_class_size,body_type,body_manufacturer,power,torque,drivetrain_type,main_energy_source_units,main_energy_source_capacity,range_units,nominal_total_range,charging_h2_connector_type,is_plug_in,is_hybrid,if_hybrid_range_from_main_energy_source,if_hybrid_range_from_secondary_energy_source,h2_pressure,ev_max_charge,fuel_cell_h2_acceptance_rate,fuel_on_site,fuel_public,is_operated_in_dac,expected_deployment_date,actual_deployment_date,deployment_end_date,cause_of_deployment_delay,brake_replacement_rates,tire_replacement_rates,num_drivers,electric_motor_type,electric_motor_model
CARBSJVTEPQR,VISALIA0001,,1M9TH16J6JL816252,Catalyst E2,Proterra,2018,Transit bus,Fixed-route,30-40 ft,,,220,,Battery-electric,kWh,440,,,,,False,,,,,,,,,,,,,,,,,
CARBSJVTEPQR,VISALIA0001,,1M9TH16J1JL816255,Catalyst E2,Proterra,2018,Transit bus,Fixed-route,30-40 ft,,,220,,Battery-electric,kWh,440,,,,,False,,,,,,,,,,,,,,,,,
CARBSJVTEPQR,VISALIA0001,,1M9TH16J5JL816257,Catalyst E2,Proterra,2018,Transit bus,Fixed-route,30-40 ft,,,220,,Battery-electric,kWh,440,,,,,False,,,,,,,,,,,,,,,,,
CARBSJVTEPQR,VISALIA0001,,15GGD2719G1187636,Gillig-40-102,Gillig,2016,Transit bus,Fixed-route,30-40 ft,,Cummins,280,925,CNG engine,DGE,176,,,,,False,,,,,,,,,,,,,,,,,
CARBSJVTEPQR,MODESTO0001,,1M9TH16J4JL816296,Catalyst E2,Proterra,2018,Transit bus,Fixed-route,30-40 ft,,,220,,Battery-electric,kWh,440,,,,,False,,,,,,,,,,,,,,,,,
CARBSJVTEPQR,MODESTO0001,,1M9TH16J6JL816302,Catalyst E2,Proterra,2018,Transit bus,Fixed-route,30-40 ft,,,220,,Battery-electric,kWh,440,,,,,False,,,,,,,,,,,,,,,,,
CARBSJVTEPQR,MODESTO0001,,1M9TH16JXJL816299,Catalyst E2,Proterra,2018,Transit bus,Fixed-route,30-40 ft,,,220,,Battery-electric,kWh,440,,,,,False,,,,,,,,,,,,,,,,,
CARBSJVTEPQR,MODESTO0001,,1M9TH16J1JL816305,Catalyst E2,Proterra,2018,Transit bus,Fixed-route,30-40 ft,,,220,,Battery-electric,kWh,440,,,,,False,,,,,,,,,,,,,,,,,
CARBSJVTEPQR,MODESTO0001,,1M9TH16J5JL816307,Catalyst E2,Proterra,2018,Transit bus,Fixed-route,30-40 ft,,,220,,Battery-electric,kWh,440,,,,,False,,,,,,,,,,,,,,,,,
CARBSJVTEPQR,MODESTO0001,,15GGD2710H1188305,GIL2017LOW,Gillig,2016,Transit bus,Fixed-route,30-40 ft,,Cummins,250,900,CNG engine,DGE,105.6,,,,,False,,,,,,,,,,,,,,,,,
CARBSJVTEPQR,SJRTD0001,,15GGD3015D1182543,Diesel Hybrid,Gillig,2013,Transit bus,Fixed-route,30-40 ft,,Cummins,290,660,Diesel hybrid-electric,DGE,75,,,,,True,,,,,,,,,,,,,,,,,
CARBSJVTEPQR,FCRTA0001,,1M9TH16J5JL816260,Catalyst E2,Proterra,2018,Transit bus,Fixed-route,30-40 ft,,,220,,Battery-electric,kWh,440,,,,,False,,,,,,,,,,,,,,,,,
CARBSJVTEPQR,FCRTA0001,,1M9TH16J9JL816262,Catalyst E2,Proterra,2018,Transit bus,Fixed-route,30-40 ft,,,220,,Battery-electric,kWh,440,,,,,False,,,,,,,,,,,,,,,,,
CARBSJVTEPQR,FCRTA0001,,1M9TH16J8JL816267,Catalyst E2,Proterra,2018,Transit bus,Fixed-route,30-40 ft,,,220,,Battery-electric,kWh,440,,,,,False,,,,,,,,,,,,,,,,,
CARBSJVTEPQR,FCRTA0001,,1M9TH16J4JL816265,Catalyst E2,Proterra,2018,Transit bus,Fixed-route,30-40 ft,,,220,,Battery-electric,kWh,440,,,,,False,,,,,,,,,,,,,,,,,
CARBSJVTEPQR,FCRTA0001,,1M9TH16J8JL816270,Catalyst E2,Proterra,2018,Transit bus,Fixed-route,30-40 ft,,,220,,Battery-electric,kWh,440,,,,,False,,,,,,,,,,,,,,,,,
CARBSJVTEPQR,FCRTA0001,,1N9AMALG9GC084089,CNG,Eldorado,2016,Transit bus,Fixed-route,30-40 ft,,Cummins,210,900,CNG engine,DGE,44,,,,,False,,,,,,,,,,,,,,,,,
CARBCCZEATQR,TTSI0001,,LA9TYDE80H1LC0022,Q3M Phase I,BYD,2017,HD truck,Drayage,Class 8,,,360,1476,Battery-electric,kWh,207,,,,,False,,,,,,,,,,,,,,,,,
CARBCCZEATQR,TTSI0001,,LA9TYDE82H1LC0023,Q3M Phase I,BYD,2017,HD truck,Drayage,Class 8,,,360,1476,Battery-electric,kWh,207,,,,,False,,,,,,,,,,,,,,,,,
CARBCCZEATQR,TTSI0001,,LA9TYDE85K1LC0041,Q3M Phase II,BYD,2019,HD truck,Drayage,Class 8,,,360,1770,Battery-electric,kWh,409,,,,,False,,,,,,,,,,,,,,,,,
CARBCCZEATQR,TTSI0001,,LA9TYDE86K1LC0050,Q3M Phase II,BYD,2019,HD truck,Drayage,Class 8,,,360,1770,Battery-electric,kWh,409,,,,,False,,,,,,,,,,,,,,,,,
CARBCCZEATQR,TTSI0001,,1M1AW09Y7GM011429,CXU613,Mack,2016,HD truck,Drayage,Class 8,,,360,1770,Diesel hybrid-electric,DGE,132,,,,,False,,,,,,,,,,,,,,,,,
CARBCCZEATQR,GSCL0001,,LA9TYDE8XH1LC0027,Phase-I EV1,BYD,,HD truck,Drayage,Class 8,,,360,1770,Battery-electric,,132,,,,,False,,,,,,,,,,,,,,,,,
CARBCCZEATQR,GSCL0001,,LA9TYDE86K1LC0047,Phase-II EV1,BYD,,HD truck,Drayage,Class 8,,,360,1770,Battery-electric,,132,,,,,False,,,,,,,,,,,,,,,,,
CARBCCZEATQR,GSCL0001,,LA9TYDE87K1LC0056,Phase-II EV2,BYD,,HD truck,Drayage,Class 8,,,360,1770,Battery-electric,,132,,,,,False,,,,,,,,,,,,,,,,,
CARBCCZEATQR,GSCL0001,,1XPVDP9X8DD182479,Model #384,Peterbilt,2012,HD truck,Drayage,Class 8,,,360,1770,Diesel hybrid-electric,,132,,,,,False,,,,,,,,,,,,,,,,,
G16-ZTRK-04,USPS-01,USPS-02,USPS-8550015,Motiv,Motiv,2019,Medium-duty Step Van,Parcel Delivery,Class 4,Step/Walk-In Van,Morgan Olson,,,Battery-Electric,kWh,84.8,,,Meltric,True,False,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,true,false,True,2019-01-10,2019-04-10,2020-03-31,Motiv had delays due to quality control problems with their component suppliers. Cummins didn't have the same type of delays but delivered vehicles that had technical issues and resulted in trucks being out of service for extended periods following delivery. There were spare vehicles at both locations so the impact to USPS operations was negligible.,Data Recording Period Too Short,Data Recording Period Too Short,,,MOTIV Powertrain
G16-ZTRK-04,USPS-01,USPS-02,USPS-8550016,Motiv,Motiv,2019,Medium-duty Step Van,Parcel Delivery,Class 4,Step/Walk-In Van,Morgan Olson,,,Battery-Electric,kWh,84.8,,,J1772,True,False,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,true,false,True,2019-01-10,2019-04-10,2020-03-31,Motiv had delays due to quality control problems with their component suppliers. Cummins didn't have the same type of delays but delivered vehicles that had technical issues and resulted in trucks being out of service for extended periods following delivery. There were spare vehicles at both locations so the impact to USPS operations was negligible.,Data Recording Period Too Short,Data Recording Period Too Short,,,MOTIV Powertrain
G16-ZTRK-04,USPS-01,USPS-02,USPS-8550018,Cummins,Cummins,2019,Medium-duty Step Van,Parcel Delivery,Class 4,Step/Walk-In Van,Morgan Olson,,,Battery-Electric,kWh,99.5,,,J1772,True,False,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,true,false,True,2019-01-10,2019-04-10,2020-03-31,Motiv had delays due to quality control problems with their component suppliers. Cummins didn't have the same type of delays but delivered vehicles that had technical issues and resulted in trucks being out of service for extended periods following delivery. There were spare vehicles at both locations so the impact to USPS operations was negligible.,Data Recording Period Too Short,Data Recording Period Too Short,,,Cummins PowerDrive 4000
G16-ZTRK-04,USPS-01,USPS-01,USPS-0000001,Motiv,Motiv,2019,Medium-duty Step Van,Parcel Delivery,Class 4,Step/Walk-In Van,Morgan Olson,,,Battery-Electric,kWh,84.8,,,J1772,True,False,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,true,false,True,2019-01-10,2019-04-10,2020-03-31,Motiv had delays due to quality control problems with their component suppliers. Cummins didn't have the same type of delays but delivered vehicles that had technical issues and resulted in trucks being out of service for extended periods following delivery. There were spare vehicles at both locations so the impact to USPS operations was negligible.,Data Recording Period Too Short,Data Recording Period Too Short,,,MOTIV Powertrain
G16-ZTRK-04,USPS-01,USPS-02,USPS-0000002,Motiv,Motiv,2019,Medium-duty Step Van,Parcel Delivery,Class 4,Step/Walk-In Van,Morgan Olson,,,Battery-Electric,kWh,84.8,,,J1772,True,False,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,true,false,True,2019-01-10,2019-04-10,2020-03-31,Motiv had delays due to quality control problems with their component suppliers. Cummins didn't have the same type of delays but delivered vehicles that had technical issues and resulted in trucks being out of service for extended periods following delivery. There were spare vehicles at both locations so the impact to USPS operations was negligible.,Data Recording Period Too Short,Data Recording Period Too Short,,,MOTIV Powertrain
G17-ZNZE-09-2,BNSF-01,BNSF-03,BNSF-01,GECX 3000,GE Transportation (Wabtec),2021,Other,Heavy-haul locomotive,NA,Other,Wabtec,3281,-,Battery-Electric,kWh,2400,,,Conductive: proprietary,True,False,NA,NA,NA,400,NA,true,false,True,,2020-12-12,2021-04-02,"Delay in contract executiion between SJV and CARB, which prevented Wantec from accruing costs against the project. Also a Battery-Module redesign delayed delivery 6-8 weeks.",-,NA,,,Wabtec Custom
G17-ZNZE-09-2,BNSF-01,BNSF-01,BNSF-02,1200REH,Mi-Jack,2019,Other,CHE,NA,Other,Mi-Jack,84,329,Diesel hybrid electric (series),kWh,100,,,Conductive: proprietary,False,True,NA,NA,NA,NA,NA,true,false,True,2020-06-01,2020-06-01,2021-01-02,NA,NA,NA,,,Cummins
G17-ZNZE-09-2,BNSF-01,BNSF-02,BNSF-03,1200REH,Mi-Jack,2019,Other,CHE,NA,Other,Mi-Jack,84,329,Diesel hybrid electric (series),kWh,100,,,Conductive: proprietary,False,True,NA,NA,NA,NA,NA,true,false,True,2020-09-01,2020-09-01,2021-01-02,NA,NA,NA,,,Cummins
G17-ZNZE-09-2,BNSF-01,BNSF-02,BNSF-04,ZLC-974,Taylor Machine Works Inc.,2020,Other,CHE,NA,Other,Taylor Machine Works Inc.,-,-,Battery-Electric,kWh,922,,,Conductive: proprietary,True,False,NA,NA,NA,200,NA,true,false,True,2019-10-01,2020-01-01,2021-12-31,Delay in contract executiion between SJV and CARB.,,,,,Taylor Custom
G17-ZNZE-09-2,BNSF-01,BNSF-02,BNSF-05,Q3M,BYD,2021,Heavy-duty Truck,"Freight, Regional",Class 8,Day Cab Tractor,BYD,355,1770,Battery-Electric,kWh,409,,,CCS1,True,False,NA,NA,NA,240,NA,true,false,True,2019-06-01,2019-10-01,2020-10-01,"Scheduling conflicts around the holidays, as well as wanting the ChargePoint charger installed prior to training.",,,,,BYD
G14-LCTI-10,G14-LCTI-10-POR,Porterville-01,GreenPower-8202,EV-350,GreenPower,2019,Transit Bus,Transit Bus,Class 10,"Bus, Non-school",GreenPower,300,737,Battery Electric,kWh,440,,,NA,True,False,NA,NA,NA,148,NA,true,false,True,,2019-10-01,2021-05-31,,,,,,Siemens ELFA Dual Electric Motors
G14-LCTI-10,G14-LCTI-10-POR,Porterville-01,GreenPower-8203,EV-350,GreenPower,2019,Transit Bus,Transit Bus,Class 11,"Bus, Non-school",GreenPower,300,737,Battery Electric,kWh,440,,,NA,True,False,NA,NA,NA,148,NA,true,false,True,,2019-10-01,2021-05-31,,,,,,Siemens ELFA Dual Electric Motors
G14-LCTI-10,G14-LCTI-10-POR,Porterville-01,GreenPower-8204,EV-350,GreenPower,2019,Transit Bus,Transit Bus,Class 12,"Bus, Non-school",GreenPower,300,737,Battery Electric,kWh,440,,,NA,True,False,NA,NA,NA,148,NA,true,false,True,,2019-10-01,2021-05-31,,,,,,Siemens ELFA Dual Electric Motors
G14-LCTI-10,G14-LCTI-10-POR,Porterville-01,GreenPower-8205,EV-350,GreenPower,2019,Transit Bus,Transit Bus,Class 13,"Bus, Non-school",GreenPower,300,737,Battery Electric,kWh,440,,,NA,True,False,NA,NA,NA,148,NA,true,false,True,,2019-10-01,2021-05-31,,,,,,Siemens ELFA Dual Electric Motors
G14-LCTI-10,G14-LCTI-10-POR,Porterville-01,GreenPower-8206,EV-350,GreenPower,2019,Transit Bus,Transit Bus,Class 14,"Bus, Non-school",GreenPower,300,737,Battery Electric,kWh,440,,,NA,True,False,NA,NA,NA,148,NA,true,false,True,,2019-10-01,2021-05-31,,,,,,Siemens ELFA Dual Electric Motors
G14-LCTI-10,G14-LCTI-10-POR,Porterville-01,GreenPower-8207,EV-350,GreenPower,2019,Transit Bus,Transit Bus,Class 15,"Bus, Non-school",GreenPower,300,737,Battery Electric,kWh,440,,,NA,True,False,NA,NA,NA,148,NA,true,false,True,,2019-10-01,2021-05-31,,,,,,Siemens ELFA Dual Electric Motors
G14-LCTI-10,G14-LCTI-10-POR,Porterville-01,GreenPower-8208,EV-350,GreenPower,2019,Transit Bus,Transit Bus,Class 16,"Bus, Non-school",GreenPower,300,737,Battery Electric,kWh,440,,,NA,True,False,NA,NA,NA,148,NA,true,false,True,,2019-10-01,2021-05-31,,,,,,Siemens ELFA Dual Electric Motors
G14-LCTI-10,G14-LCTI-10-POR,Porterville-01,GreenPower-8209,EV-350,GreenPower,2019,Transit Bus,Transit Bus,Class 16,"Bus, Non-school",GreenPower,300,737,Battery Electric,kWh,440,,,NA,True,False,NA,NA,NA,148,NA,true,false,True,,2019-10-01,2021-05-31,,,,,,Siemens ELFA Dual Electric Motors
G14-LCTI-12,G14-LCTI-12-FCRT,FCRTA-01-01,#204,E2,Proterra,2018,Transit Bus,Transit Bus,40,"Bus, Non-school",Proterra,220,,Battery-Electric ,kWh,440,,,CCS,True,False,Not Applicable,Not Applicable,Not Applicable,120,Not Applicable,true,false,True,,2019-11-12,,,,,,,220 kW peak permanent magnet drive motor
G14-LCTI-12,G14-LCTI-12-FCRT,FCRTA-01-01,#205,E2,Proterra,2018,Transit Bus,Transit Bus,40,"Bus, Non-school",Proterra,220,,Battery-Electric ,kWh,440,,,CCS,True,False,Not Applicable,Not Applicable,Not Applicable,120,Not Applicable,true,false,True,,2019-08-08,,,,,,,220 kW peak permanent magnet drive motor
G14-LCTI-12,G14-LCTI-12-FCRT,FCRTA-01-01,#206,E2,Proterra,2018,Transit Bus,Transit Bus,40,"Bus, Non-school",Proterra,220,,Battery-Electric ,kWh,440,,,CCS,True,False,Not Applicable,Not Applicable,Not Applicable,120,Not Applicable,true,false,True,,2019-08-15,,,,,,,220 kW peak permanent magnet drive motor
G14-LCTI-12,G14-LCTI-12-FCRT,FCRTA-01-01,#207,E2,Proterra,2018,Transit Bus,Transit Bus,40,"Bus, Non-school",Proterra,220,,Battery-Electric ,kWh,440,,,CCS,True,False,Not Applicable,Not Applicable,Not Applicable,120,Not Applicable,true,false,True,,2019-08-26,,,,,,,220 kW peak permanent magnet drive motor
G14-LCTI-12,G14-LCTI-12-FCRT,FCRTA-01-01,#208,E2,Proterra,2018,Transit Bus,Transit Bus,40,"Bus, Non-school",Proterra,220,,Battery-Electric ,kWh,440,,,CCS,True,False,Not Applicable,Not Applicable,Not Applicable,120,Not Applicable,true,false,True,,2019-08-12,,,,,,,220 kW peak permanent magnet drive motor
G14-LCTI-12,G14-LCTI-12-MODT,Modesto-01-01,#21874,E2,Proterra,2018,Transit Bus,Transit Bus,40,"Bus, Non-school",Proterra,220,,Battery-Electric ,kWh,440,,,CCS,True,False,Not Applicable,Not Applicable,Not Applicable,120,Not Applicable,true,false,True,,2019-02-23,,,,,,,220 kW peak permanent magnet drive motor
G14-LCTI-12,G14-LCTI-12-MODT,Modesto-01-01,#21875,E2,Proterra,2018,Transit Bus,Transit Bus,40,"Bus, Non-school",Proterra,220,,Battery-Electric ,kWh,440,,,CCS,True,False,Not Applicable,Not Applicable,Not Applicable,120,Not Applicable,true,false,True,,2019-02-23,,,,,,,220 kW peak permanent magnet drive motor
G14-LCTI-12,G14-LCTI-12-MODT,Modesto-01-01,#21876,E2,Proterra,2018,Transit Bus,Transit Bus,40,"Bus, Non-school",Proterra,220,,Battery-Electric ,kWh,440,,,CCS,True,False,Not Applicable,Not Applicable,Not Applicable,120,Not Applicable,true,false,True,,2019-02-23,,,,,,,220 kW peak permanent magnet drive motor
G14-LCTI-12,G14-LCTI-12-MODT,Modesto-01-01,#21877,E2,Proterra,2018,Transit Bus,Transit Bus,40,"Bus, Non-school",Proterra,220,,Battery-Electric ,kWh,440,,,CCS,True,False,Not Applicable,Not Applicable,Not Applicable,120,Not Applicable,true,false,True,,2019-02-23,,,,,,,220 kW peak permanent magnet drive motor
G14-LCTI-12,G14-LCTI-12-MODT,Modesto-01-01,#21878,E2,Proterra,2018,Transit Bus,Transit Bus,40,"Bus, Non-school",Proterra,220,,Battery-Electric ,kWh,440,,,CCS,True,False,Not Applicable,Not Applicable,Not Applicable,120,Not Applicable,true,false,True,,2019-02-23,,,,,,,220 kW peak permanent magnet drive motor
G14-LCTI-12,G14-LCTI-12-SJVD,SJVRTD-01-01,#16401,Catalyst FC,Proterra,2016,Transit Bus,Transit Bus,40,"Bus, Non-school",Proterra,220,,Battery-Electric ,kWh,79,,,CCS,True,False,Not Applicable,Not Applicable,Not Applicable,350,Not Applicable,true,false,True,,2018-11-12,,,,,,,220 kW peak permanent magnet drive motor
G14-LCTI-12,G14-LCTI-12-SJVD,SJVRTD-01-01,#16402,Catalyst FC,Proterra,2016,Transit Bus,Transit Bus,40,"Bus, Non-school",Proterra,220,,Battery-Electric ,kWh,79,,,CCS,True,False,Not Applicable,Not Applicable,Not Applicable,350,Not Applicable,true,false,True,,2018-11-12,,,,,,,220 kW peak permanent magnet drive motor
G14-LCTI-12,G14-LCTI-12-VIST,Visalia-01-01,#1801,E2,Proterra,2018,Transit Bus,Transit Bus,40,"Bus, Non-school",Proterra,220,,Battery-Electric ,kWh,440,,,CCS,True,False,Not Applicable,Not Applicable,Not Applicable,120,Not Applicable,true,false,True,,2018-11-12,,,,,,,220 kW peak permanent magnet drive motor
G14-LCTI-12,G14-LCTI-12-VIST,Visalia-01-01,#1802,E2,Proterra,2018,Transit Bus,Transit Bus,40,"Bus, Non-school",Proterra,220,,Battery-Electric ,kWh,440,,,CCS,True,False,Not Applicable,Not Applicable,Not Applicable,120,Not Applicable,true,false,True,,2018-11-12,,,,,,,220 kW peak permanent magnet drive motor
G14-LCTI-12,G14-LCTI-12-VIST,Visalia-01-01,#1803,E2,Proterra,2018,Transit Bus,Transit Bus,40,"Bus, Non-school",Proterra,220,,Battery-Electric ,kWh,440,,,CCS,True,False,Not Applicable,Not Applicable,Not Applicable,120,Not Applicable,true,false,True,,2018-11-12,,,,,,,220 kW peak permanent magnet drive motor
G16-DEMO-07,G16-DEMO-07-DNNR,PortStockton-01,DANNAR-02,MPS with Dump Bed,DANNAR,2019,Fork Lift,CHE,Class 7,Fork Lift,DANNAR,,,Battery-electric,kWh,132,,,J1772,True,False,Not Applicable,Not Applicable,Not Applicable,60,Not Applicable,true,false,True,2018-11-02,2019-07-30,,Manufacturing delays and tariffs and customs delays,,,,,
G16-ZBUS-02,G16-ZBUS-02-EGSD,EGUSD-01-0,SMQV007017,LionC,Lion Electric,,School Bus,School Bus,40ft,"Bus, School",Lion Electric,250,2500,Battery-Electric ,kWh,106,,,J1772,True,False,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,true,false,True,,2019-01-01,2019-12-31,,,,,,SUMO-MD
G16-ZTRK-04,USPS-01,USPS-01,USPS-0000003,Cummins,Cummins,2019,Medium-duty Step Van,Parcel Delivery,Class 4,Step/Walk-In Van,Morgan Olson,,,Battery-Electric,kWh,99.5,,,Meltric,True,False,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,true,false,True,2019-01-10,2019-04-10,2020-03-31,Motiv had delays due to quality control problems with their component suppliers. Cummins didn't have the same type of delays but delivered vehicles that had technical issues and resulted in trucks being out of service for extended periods following delivery. There were spare vehicles at both locations so the impact to USPS operations was negligible.,Data Recording Period Too Short,Data Recording Period Too Short,,,MOTIV Powertrain
G16-ZTRK-04,USPS-01,USPS-01,USPS-0000004,Cummins,Cummins,2019,Medium-duty Step Van,Parcel Delivery,Class 4,Step/Walk-In Van,Morgan Olson,,,Battery-Electric,kWh,99.5,,,Meltric,True,False,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,true,false,True,2019-01-10,2019-04-10,2020-03-31,Motiv had delays due to quality control problems with their component suppliers. Cummins didn't have the same type of delays but delivered vehicles that had technical issues and resulted in trucks being out of service for extended periods following delivery. There were spare vehicles at both locations so the impact to USPS operations was negligible.,Data Recording Period Too Short,Data Recording Period Too Short,,,MOTIV Powertrain
G16-ZTRK-04,USPS-01,USPS-02,USPS-0000005,Cummins,Cummins,2019,Medium-duty Step Van,Parcel Delivery,Class 4,Step/Walk-In Van,Morgan Olson,,,Battery-Electric,kWh,99.5,,,Meltric,True,False,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,true,false,True,2019-01-10,2019-04-10,2020-03-31,Motiv had delays due to quality control problems with their component suppliers. Cummins didn't have the same type of delays but delivered vehicles that had technical issues and resulted in trucks being out of service for extended periods following delivery. There were spare vehicles at both locations so the impact to USPS operations was negligible.,Data Recording Period Too Short,Data Recording Period Too Short,,,MOTIV Powertrain
G14-LCTI-11,Sunline-01,Sunline-01,Newflyer-14,XHE40,New Flyer,2018,Transit Bus,Transit Bus,Class 8,"Bus, Non-school",New Flyer,160,1843,Fuel Cell,kg,37.5,,,J2600,True,False,Not Applicable,Not Applicable,350,Not Applicable,28.333333333333332,true,false,True,2019-07-01,2019-07-01,2020-11-30,,,,,,Siemens PEM 1DB2016 traction motor ALFA2
G14-LCTI-11,Sunline-01,Sunline-01,Newflyer-15,XHE40,New Flyer,2018,Transit Bus,Transit Bus,Class 8,"Bus, Non-school",New Flyer,160,1843,Fuel Cell,kg,37.5,,,J2600,True,False,Not Applicable,Not Applicable,350,Not Applicable,28.333333333333332,true,false,True,2019-07-01,2019-07-01,2020-11-30,,,,,,Siemens PEM 1DB2016 traction motor ALFA2
G14-LCTI-11,Sunline-01,Sunline-01,Newflyer-16,XHE40,New Flyer,2018,Transit Bus,Transit Bus,Class 8,"Bus, Non-school",New Flyer,160,1843,Fuel Cell,kg,37.5,,,J2600,True,False,Not Applicable,Not Applicable,350,Not Applicable,28.333333333333332,true,false,True,2019-07-01,2019-07-01,2020-11-30,,,,,,Siemens PEM 1DB2016 traction motor ALFA2
G14-LCTI-11,Sunline-01,Sunline-01,Newflyer-17,XHE40,New Flyer,2018,Transit Bus,Transit Bus,Class 8,"Bus, Non-school",New Flyer,160,1843,Fuel Cell,kg,37.5,,,J2600,True,False,Not Applicable,Not Applicable,350,Not Applicable,28.333333333333332,true,false,True,2019-07-01,2019-07-01,2020-11-30,,,,,,Siemens PEM 1DB2016 traction motor ALFA2
G14-LCTI-11,Sunline-01,Sunline-01,Newflyer-18,XHE40,New Flyer,2018,Transit Bus,Transit Bus,Class 8,"Bus, Non-school",New Flyer,160,1843,Fuel Cell,kg,37.5,,,J2600,True,False,Not Applicable,Not Applicable,350,Not Applicable,28.333333333333332,true,false,True,2019-07-01,2019-07-01,2020-11-30,,,,,,Siemens PEM 1DB2016 traction motor ALFA2
G16-DEMO-07,G16-DEMO-07-DNNR,PortStockton-01,DANNAR-01,MPS with Scissor Lift,DANNAR,2019,Fork Lift,CHE,Class 7,Fork Lift,DANNAR,,,Battery-electric,kWh,99,,,J1772,True,False,Not Applicable,Not Applicable,Not Applicable,60,Not Applicable,true,false,True,2018-11-02,2019-07-30,,Manufacturing delays and tariffs and customs delays,,,,,
G16-ZTRK-04,USPS-01,USPS-01,USPS-8550011,Motiv,Motiv,2019,Medium-duty Step Van,Parcel Delivery,Class 4,Step/Walk-In Van,Morgan Olson,,,Battery-Electric,kWh,84.8,,,Meltric,True,False,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,true,false,True,2019-01-10,2019-04-10,2020-03-31,Motiv had delays due to quality control problems with their component suppliers. Cummins didn't have the same type of delays but delivered vehicles that had technical issues and resulted in trucks being out of service for extended periods following delivery. There were spare vehicles at both locations so the impact to USPS operations was negligible.,Data Recording Period Too Short,Data Recording Period Too Short,,,MOTIV Powertrain
G16-ZTRK-04,USPS-01,USPS-01,USPS-8550012,Motiv,Motiv,2019,Medium-duty Step Van,Parcel Delivery,Class 4,Step/Walk-In Van,Morgan Olson,,,Battery-Electric,kWh,84.8,,,Meltric,True,False,Not Applicable,Not Applicable,Not Applicable,,Not Applicable,true,false,True,2019-01-10,2019-04-10,2020-03-31,Motiv had delays due to quality control problems with their component suppliers. Cummins didn't have the same type of delays but delivered vehicles that had technical issues and resulted in trucks being out of service for extended periods following delivery. There were spare vehicles at both locations so the impact to USPS operations was negligible.,Data Recording Period Too Short,Data Recording Period Too Short,,,MOTIV Powertrain
G14-LCTI-09,AJR-01,,AJR-01-BYD-I-01,Q3M Phase I,BYD,2017,Heavy-Duty Truck,"Freight, Regional",Class 8,Day Cab Tractor,BYD,360,1476,Battery Electric,kWh,207,,,CCS1,True,False,NA,NA,NA,80,NA,true,false,,,,,NA,,,,Permanent Magnet Synchronous Motor,
G14-LCTI-09,AJR-01,,AJR-01-BYD-I-02,Q3M Phase I,BYD,2017,Heavy-Duty Truck,"Freight, Regional",Class 8,Day Cab Tractor,BYD,360,1476,Battery Electric,kWh,207,,,CCS1,True,False,NA,NA,NA,80,NA,true,false,,,,,NA,,,,Permanent Magnet Synchronous Motor,
G14-LCTI-09,AJR-01,,AJR-01-TransPower P579-9/12,,TransPower,2019,Heavy-Duty Truck,"Freight, Regional",Class 8,Day Cab Tractor,International,330,1348,Battery Electric,kWh,352,,,,True,False,NA,NA,NA,70,NA,true,false,,,,,NA,,,,"Electric, dual motors",
G14-LCTI-09,BAE-01,,BAE-01-TransPower P579-2,,TransPower,2019,Heavy-Duty Truck,"Freight, Regional",Class 8,Day Cab Tractor,International,330,1348,Battery Electric,kWh,352,,,,True,False,NA,NA,NA,70,NA,true,false,,,2021-02-19,2021-05-31,NA,,,,"Electric, dual motors",
G14-LCTI-09,Biagi-01,,Biagi-01-TransPower P579-7,,TransPower,2019,Heavy-Duty Truck,"Freight, Regional",Class 8,Day Cab Tractor,International,330,1348,Battery Electric,kWh,352,,,,True,False,NA,NA,NA,70,NA,true,false,,,2020-11-16,2021-05-31,NA,,,,"Electric, dual motors",
G14-LCTI-09,Daylight,,Daylight-TransPower P579-10,,TransPower,2019,Heavy-Duty Truck,"Freight, Regional",Class 8,Day Cab Tractor,International,330,1348,Battery Electric,kWh,352,,,,True,False,NA,NA,NA,70,NA,true,false,,,2020-06-01,2021-05-31,NA,,,,"Electric, dual motors",
G14-LCTI-09,Estes-01,,Estes-01-TransPower P579-4,,TransPower,2019,Heavy-Duty Truck,"Freight, Regional",Class 8,Day Cab Tractor,International,330,1348,Battery Electric,kWh,352,,,,True,False,NA,NA,NA,70,NA,true,false,,,2020-07-01,2021-05-31,NA,,,,"Electric, dual motors",
