# This is a template for the Advanced Clean Trucks Manufacturer Produced and Delivered for Sale Reports. Make sure your file is saved in CSV format before uploading it to the screen.,,,,,,,,,,
# PACCAR MY2021 ACT Report,,,,,,,,,,
# Items in the CSV file must be separated by a comma. Non-USA users should check their files to be certain that some other character was not used by their computer as the item separator.,,,,,,,,,,
"# In some cases, the user may wish to change the default list separator character in Windows. (Start | Settings | Control Panel | Regional and Language Options | Customize | List Separator)",,,,,,,,,,
"# Although the fields titled ""Allowed Values:"" show both codes and their descriptions, the actual input file should only use the appropriate codes.",,,,,,,,,,
# Any row that starts with a '#' in the first column will be ignored,,,,,,,,,,
# See examples below.,,,,,,,,,,
#VIN,Vehicle Fuel Type,Drivetrain Type,ZEP Certified?,Vehicle Model Year,Vehicle Classification,NZEV - All Electric Miles,Credit for ACC (Class 2b-3),Sold to Ultimate Purchaser?,State of Sale,Low Volume Exception?
#PV-32 same as EPA Sheet,PV-37 (same as EPA sheet),,,,,,,,,
#**Conditional**,**Required**,**Required**,**Required**,**Required**,**Required**,**Conditional**,**Required**,**Required**,**Required**,**Required**
#,Allowed Values:,Allowed Values:,Allowed Values:,,Allowed Values:,,Allowed Values:,Allowed Values:,Allowed Values:,Allowed Values:
#,CNG = Compressed Natural Gas,EV = Electric Vehicle,Y = Yes,,C2b3 = Class 2b-3,,Y = Yes,Y = Yes,CA,Y = Yes
#,D = Diesel,FC = Fuel Cell-Powered Vehicle,N = No,,C45 = Class 4-5,,N = No,N = No,MA,N = No
#,"E = Ethanol, greater than 85%",NZEV = Near Zero Emission Vehicle,,,C67 = Class 6-7,,,,NJ,
#,EL = Electricity,NA = Not Applicable,,,C8S = Class 8 including Yard Tractors,,,,NY,
#,"G = Gasoline, including blends up to E85",,,,C78T = Class 7-8 Tractors,,,,OR,
#,H = Hydrogen,,,,,,,,WA,
#,LNG = Liquefied Natural Gas,,,,,,,,,
#,LPG = Liquefied Petroleum Gas,,,,,,,,,
#,M = Methanol,,,,,,,,,
#Example:,,,,,,Example:,,,,
#123ABC456XYZ78900,D,EV,Y  ,,C78T   ,,N ,Y   ,CA,N
#,EL  ,NZEV  ,N  ,,,75,,,,
# Enter data below,,,,,,,,,,
#VIN,Vehicle Fuel Type,Drivetrain Type,ZEP Certified?,Vehicle Model Year,Vehicle Classification,NZEV - All Electric Miles,Credit for ACC (Class 2b-3),Sold to Ultimate Purchaser?,State of Sale,Low Volume Exception?
1XPBD49X5ND800313,D,NA,N,2021,C78T,,N,,CA,N
1XPBD49X5ND800375,D,NA,N,2021,C78T,,N,,CA,N
1XPBD49X4ND800450,D,NA,N,2021,C78T,,N,,CA,N
1XPBD49X6ND800451,D,NA,N,2021,C78T,,N,,CA,N
1XPBD49X8ND800452,D,NA,N,2021,C78T,,N,,CA,N
1XPBD49XXND800453,D,NA,N,2021,C78T,,N,,CA,N
1XPBD49X1ND800454,D,NA,N,2021,C78T,,N,,CA,N
1NPXD49X7ND800460,D,NA,N,2021,C78T,,N,,CA,N
2NP2HM7X7NM800471,D,NA,N,2021,C67,,N,,CA,N
1XPXD49X5ND800480,D,NA,N,2021,C78T,,N,,CA,N
1NPXD49X6ND800482,D,NA,N,2021,C78T,,N,,CA,N
2NP2HM6X8NM800514,D,NA,N,2021,C67,,N,,OR,N
2NP2HJ7X8NM800560,D,NA,N,2021,C67,,N,,CA,N
2NP2HJ7X8NM800610,D,NA,N,2021,C67,,N,,MA,N
2NP2HJ7X7NM800615,D,NA,N,2021,C67,,N,,MA,N
2NP2HJ7X1NM800626,D,NA,N,2021,C67,,N,,MA,N
2NP2HJ7X3NM800627,D,NA,N,2021,C67,,N,,MA,N
2NP2HJ7X5NM800628,D,NA,N,2021,C67,,N,,MA,N
2NP2HJ7X7NM800629,D,NA,N,2021,C67,,N,,MA,N
1NPXD40XXND800739,D,NA,N,2021,C78T,,N,,CA,N
1NPXD40X6ND800740,D,NA,N,2021,C78T,,N,,CA,N
2NP3LJ0X8NM800751,D,NA,N,2021,C67,,N,,CA,N
2NP2HJ7X3NM800904,D,NA,N,2021,C67,,N,,NJ,N
1XPBDP9X0ND800964,D,NA,N,2021,C78T,,N,,CA,N
1NPXP49X5ND801016,D,NA,N,2021,C78T,,N,,OR,N
2NP2HJ7X9NM801023,D,NA,N,2021,C67,,N,,CA,N
1XPBDP9X9ND801448,D,NA,N,2021,C78T,,N,,CA,N
1XPBD49X9ND801478,D,NA,N,2021,C78T,,N,,CA,N
1XPBD49X0ND801479,D,NA,N,2021,C78T,,N,,CA,N
1XPBD49X9ND801545,D,NA,N,2021,C78T,,N,,CA,N
1XPBD49X0ND801546,D,NA,N,2021,C78T,,N,,CA,N
1XPCD40XXND801555,D,NA,N,2021,C78T,,N,,CA,N
1XPCD40X7ND801576,D,NA,N,2021,C78T,,N,,CA,N
1NPCL49XXND802432,D,NA,N,2021,C8S,,N,,CA,N
1XPBD49X6ND802510,D,NA,N,2021,C78T,,N,,CA,N
1XPBD49X8ND802511,D,NA,N,2021,C78T,,N,,CA,N
1NPXL49X5ND802565,D,NA,N,2021,C8S,,N,,CA,N
1XP3DJ9X2ND802667,D,NA,N,2021,C67,,N,,CA,N
1NPCLJ0X3ND802722,D,NA,N,2021,C67,,N,,CA,N
1NPCLJ0X5ND802723,D,NA,N,2021,C67,,N,,CA,N
2NP2HJ7X8NM803006,D,NA,N,2021,C67,,N,,CA,N
2NP2HJ7XXNM803007,D,NA,N,2021,C67,,N,,CA,N
1NPCL40X9ND803116,D,NA,N,2021,C8S,,N,,CA,N
1NPCL49X5ND803293,D,NA,N,2021,C8S,,N,,CA,N
1NPTX4EX6ND803359,D,NA,N,2021,C8S,,N,,CA,N
1NPTL49X5ND803360,D,NA,N,2021,C8S,,N,,CA,N
2NP2HJ7X0NM803372,D,NA,N,2021,C67,,N,,CA,N
1NPCLK0X5ND803456,D,NA,N,2021,C8S,,N,,WA,N
2NP2HJ7X5NM804968,D,NA,N,2021,C67,,N,,CA,N
2NP2HJ7X7NM804969,D,NA,N,2021,C67,,N,,CA,N
1NPCLJ0X1ND805098,D,NA,N,2021,C67,,N,,CA,N
1NPCLJ0X3ND805099,D,NA,N,2021,C67,,N,,CA,N
1NPCLJ0X6ND805100,D,NA,N,2021,C67,,N,,CA,N
1NPCLJ0X8ND805101,D,NA,N,2021,C67,,N,,CA,N
1NPCLJ0XXND805102,D,NA,N,2021,C67,,N,,CA,N
1NPCLJ0X1ND805103,D,NA,N,2021,C67,,N,,CA,N
1NPCLJ0X3ND805104,D,NA,N,2021,C67,,N,,CA,N
1NPCLJ0X5ND805105,D,NA,N,2021,C67,,N,,CA,N
1NPCLJ0X7ND805106,D,NA,N,2021,C67,,N,,CA,N
1NPCLJ0X9ND805107,D,NA,N,2021,C67,,N,,CA,N
1NPCLJ0X0ND805108,D,NA,N,2021,C67,,N,,CA,N
1NPCLJ0X9ND805110,D,NA,N,2021,C67,,N,,CA,N
1NPCLJ0X0ND805111,D,NA,N,2021,C67,,N,,CA,N
1NPCLJ0X2ND805112,D,NA,N,2021,C67,,N,,CA,N
1NPCLJ0X8ND805129,D,NA,N,2021,C67,,N,,CA,N
1NPCLJ0X4ND805130,D,NA,N,2021,C67,,N,,CA,N
1NPCLJ0X6ND805131,D,NA,N,2021,C67,,N,,CA,N
1NPCLJ0XXND805133,D,NA,N,2021,C67,,N,,CA,N
1NPCLJ0X1ND805134,D,NA,N,2021,C67,,N,,CA,N
1NPCLJ0X3ND805135,D,NA,N,2021,C67,,N,,CA,N
1NPCLJ0X5ND805136,D,NA,N,2021,C67,,N,,CA,N
1NPCLJ0X7ND805137,D,NA,N,2021,C67,,N,,CA,N
1NPCLJ0X9ND805138,D,NA,N,2021,C67,,N,,CA,N
1NPCLJ0X0ND805139,D,NA,N,2021,C67,,N,,CA,N
1NPCLJ0X7ND805140,D,NA,N,2021,C67,,N,,CA,N
1NPCLJ0X9ND805141,D,NA,N,2021,C67,,N,,CA,N
1NPCLJ0X0ND805142,D,NA,N,2021,C67,,N,,CA,N
1NPCLJ0X2ND805143,D,NA,N,2021,C67,,N,,CA,N
2NP2HJ7X7PM805428,D,NA,N,2021,C67,,N,,OR,N
1NPCL40X7ND806158,D,NA,N,2021,C8S,,N,,CA,N
1XPBD49X8ND806316,D,NA,N,2021,C78T,,N,,NJ,N
1NPCLK9X9ND806525,D,NA,N,2021,C8S,,N,,CA,N
1XPCAK8X6ND806527,D,NA,N,2021,C8S,,N,,CA,N
1XPCAK8XXND806529,D,NA,N,2021,C8S,,N,,CA,N
1XPCAK8X6ND806530,D,NA,N,2021,C8S,,N,,CA,N
1NPCLK0X8ND806531,D,NA,N,2021,C8S,,N,,CA,N
1NPCL40X6ND806538,D,NA,N,2021,C8S,,N,,MA,N
2NP3LJ0X3PM807593,D,NA,N,2021,C67,,N,,WA,N
1XPCDP9X9ND807917,D,NA,N,2021,C78T,,N,,CA,N
1NPXP49X2ND808294,D,NA,N,2021,C78T,,N,,OR,N
1XPXP49X9ND808301,D,NA,N,2021,C78T,,N,,OR,N
1NPCL40X6ND808404,D,NA,N,2021,C8S,,N,,MA,N
1NPCLH0X3ND776700,CNG,NA,N,2021,C8S,,N,,CA,N
1NPCLH0X6ND797220,CNG,NA,N,2021,C8S,,N,,CA,N
1XPBDH9X7ND800045,CNG,NA,N,2021,C78T,,N,,CA,N
1XPBDH9X9ND800046,CNG,NA,N,2021,C78T,,N,,CA,N
1XPCAP7X0ND808627,D,NA,N,2021,C78T,,N,,CA,N
1NPCLJ0X6ND808854,D,NA,N,2021,C67,,N,,CA,N
1NPCLJ0XXND808856,D,NA,N,2021,C67,,N,,CA,N
1NPCLJ0X1ND808857,D,NA,N,2021,C67,,N,,CA,N
1NPCLJ0X3ND808858,D,NA,N,2021,C67,,N,,CA,N
1NPCLJ0X5ND808859,D,NA,N,2021,C67,,N,,CA,N
1NPCLJ0X1ND808860,D,NA,N,2021,C67,,N,,CA,N
1NPCLJ0X3ND808861,D,NA,N,2021,C67,,N,,CA,N
1NPCLJ0X5ND808862,D,NA,N,2021,C67,,N,,CA,N
1NPCLJ0X7ND808863,D,NA,N,2021,C67,,N,,CA,N
1NPCLJ0X9ND808864,D,NA,N,2021,C67,,N,,CA,N
1NPCLJ0X0ND808865,D,NA,N,2021,C67,,N,,CA,N
1NPCLJ0X2ND808866,D,NA,N,2021,C67,,N,,CA,N
1NPCLJ0X4ND808867,D,NA,N,2021,C67,,N,,CA,N
1NPXL49X1ND809190,D,NA,N,2021,C8S,,N,,CA,N
1NPXL4EX5ND809196,D,NA,N,2021,C8S,,N,,WA,N
1NPXL4EX9ND809198,D,NA,N,2021,C8S,,N,,WA,N
1XPBD49X4ND809391,D,NA,N,2021,C8S,,N,,CA,N
1XPBDK9X5ND809615,D,NA,N,2021,C78T,,N,,CA,N
1XPBDK9X7ND809616,D,NA,N,2021,C78T,,N,,CA,N
1XPBDK9X9ND809617,D,NA,N,2021,C78T,,N,,CA,N
1XPBDK9X0ND809618,D,NA,N,2021,C78T,,N,,CA,N
1NPCL40X1ND810450,D,NA,N,2021,C8S,,N,,NJ,N
1NPCX4EX5ND810500,D,NA,N,2021,C8S,,N,,NJ,N
1NPCX4EX3PD810501,D,NA,N,2021,C8S,,N,,NJ,N
1XPBDP9X7ND810648,D,NA,N,2021,C78T,,N,,CA,N
1XPBDP9X9ND810649,D,NA,N,2021,C78T,,N,,CA,N
1XPBDP9X5ND810650,D,NA,N,2021,C78T,,N,,CA,N
1XPBDP9XXND810966,D,NA,N,2021,C78T,,N,,CA,N
1XPBD49XXND810996,D,NA,N,2021,C78T,,N,,CA,N
1XPBD49X1ND810997,D,NA,N,2021,C78T,,N,,CA,N
1XPBD49X3ND810998,D,NA,N,2021,C78T,,N,,CA,N
1NPCLK0X7ND812157,D,NA,N,2021,C8S,,N,,CA,N
1NPCLK0X9ND812158,D,NA,N,2021,C8S,,N,,CA,N
1NPCLK0X0ND812159,D,NA,N,2021,C8S,,N,,CA,N
1NPCLK0X7ND812160,D,NA,N,2021,C8S,,N,,CA,N
1XPCPP9X0ND812284,D,NA,N,2021,C78T,,N,,OR,N
1XPCPP9X2ND812285,D,NA,N,2021,C78T,,N,,OR,N
1XPCPP9X4ND812286,D,NA,N,2021,C78T,,N,,OR,N
1XPBDP9X2ND812498,D,NA,N,2021,C78T,,N,,CA,N
1NPBXP9X2ND812714,D,NA,N,2021,C8S,,N,,OR,N
1XPBD49X3ND812797,D,NA,N,2021,C78T,,N,,CA,N
1XPBD49X5ND812798,D,NA,N,2021,C78T,,N,,CA,N
1NPCXPEX1ND812911,D,NA,N,2021,C8S,,N,,CA,N
1NPCXPEX3ND812912,D,NA,N,2021,C8S,,N,,CA,N
1NPCXPEX5ND812913,D,NA,N,2021,C8S,,N,,CA,N
1NPXX4EX9ND812963,D,NA,N,2021,C8S,,N,,MA,N
1NPXX4EX0ND812964,D,NA,N,2021,C8S,,N,,MA,N
1NPXX4EX2ND812965,D,NA,N,2021,C8S,,N,,MA,N
1NPXX4EX4ND812966,D,NA,N,2021,C8S,,N,,MA,N
1XPBD49X3ND813075,D,NA,N,2021,C78T,,N,,CA,N
1XPBDP9X0ND813195,D,NA,N,2021,C78T,,N,,OR,N
1XPBDP9X2ND813196,D,NA,N,2021,C78T,,N,,OR,N
1NPCLP0X3PD813502,D,NA,N,2021,C8S,,N,,OR,N
1XPBDP9XXND813544,D,NA,N,2021,C78T,,N,,CA,N
1NPCLK0X9ND813584,D,NA,N,2021,C8S,,N,,CA,N
1XPCDP9X8ND813658,D,NA,N,2021,C78T,,N,,CA,N
1XPCDP9XXND813659,D,NA,N,2021,C78T,,N,,CA,N
1XPCDP9X6ND813660,D,NA,N,2021,C78T,,N,,CA,N
1XPCDP9X8ND813661,D,NA,N,2021,C78T,,N,,CA,N
2NP3LJ0X5PM813797,D,NA,N,2021,C67,,N,,CA,N
1NPCLK0X1ND814969,D,NA,N,2021,C8S,,N,,CA,N
1NPCLK0X8ND814970,D,NA,N,2021,C8S,,N,,CA,N
1XPBDP9X4ND815161,D,NA,N,2021,C78T,,N,,CA,N
1XPBDP9X6ND815162,D,NA,N,2021,C78T,,N,,CA,N
1XPCDP9X8ND815491,D,NA,N,2021,C78T,,N,,CA,N
1XPCDP9X3ND815494,D,NA,N,2021,C78T,,N,,CA,N
1XPXP49X1ND815730,D,NA,N,2021,C78T,,N,,OR,N
1XPXP49X3ND815731,D,NA,N,2021,C78T,,N,,OR,N
1XPXP49X0ND815735,D,NA,N,2021,C78T,,N,,OR,N
1XPXP49X2ND815736,D,NA,N,2021,C78T,,N,,OR,N
1XPXD49X5ND815898,D,NA,N,2021,C78T,,N,,CA,N
1XPXD49X7ND815899,D,NA,N,2021,C78T,,N,,CA,N
1XPBAP7X8ND816146,D,NA,N,2021,C78T,,N,,CA,N
1XPCAP8X0ND817083,D,NA,N,2021,C78T,,N,,CA,N
2NPKHM6X0NM817419,D,NA,N,2021,C67,,N,,MA,N
1NPXLP9X5ND817682,D,NA,N,2021,C8S,,N,,CA,N
1XPCDP9X0ND818014,D,NA,N,2021,C78T,,N,,CA,N
1NPCMJ0X8ND818735,D,NA,N,2021,C67,,N,,CA,N
1NPCLP0X8ND818935,D,NA,N,2021,C8S,,N,,CA,N
1NPCLP0XXND818936,D,NA,N,2021,C8S,,N,,CA,N
1XPXPP9X9ND819882,D,NA,N,2021,C78T,,N,,WA,N
1XPBD49X0ND819884,D,NA,N,2021,C78T,,N,,OR,N
1NPCXPEX9ND821209,D,NA,N,2021,C8S,,N,,CA,N
1NPCXPEX5ND821210,D,NA,N,2021,C8S,,N,,CA,N
1XPBDP9X3ND822991,D,NA,N,2021,C78T,,N,,CA,N
1XPBDP9X5ND822992,D,NA,N,2021,C78T,,N,,CA,N
1NPCLP0X4ND823467,D,NA,N,2021,C8S,,N,,CA,N
1NPCLP0X6ND823468,D,NA,N,2021,C8S,,N,,CA,N
1XPBDK9X2ND826288,D,NA,N,2021,C78T,,N,,CA,N
1XPBDP9X1ND826358,D,NA,N,2021,C78T,,N,,CA,N
1NPXX40X9ND829737,D,NA,N,2021,C8S,,N,,CA,N
1XPXD49X9ND830422,D,NA,N,2021,C78T,,N,,CA,N
1XPXD49X0ND830423,D,NA,N,2021,C78T,,N,,CA,N
1XPXD49X2ND830424,D,NA,N,2021,C78T,,N,,CA,N
1XPXD49X6ND830426,D,NA,N,2021,C78T,,N,,CA,N
1XPCDP9X8ND830699,D,NA,N,2021,C78T,,N,,CA,N
1XPBPP9X7PD836659,D,NA,N,2021,C78T,,N,,CA,N
1NPBL49X0PD843635,D,NA,N,2021,C8S,,N,,CA,N
2NP2HM6X7NM850403,D,NA,N,2021,C67,,N,,NJ,N
1XPXD49X8ND850581,D,NA,N,2021,C78T,,N,,CA,N
1XPBD49X7PD850603,D,NA,N,2021,C78T,,N,,CA,N
3BPDLJ0X7NF112931,D,NA,N,2021,C67,,N,,CA,N
1XPBA48X1ND703457,D,NA,N,2021,C78T,,N,,CA,N
1XPBA48X3ND703458,D,NA,N,2021,C78T,,N,,CA,N
1XPBA48X5ND703459,D,NA,N,2021,C78T,,N,,CA,N
1XPBA48X1ND703460,D,NA,N,2021,C78T,,N,,CA,N
1XPBA48X3ND703461,D,NA,N,2021,C78T,,N,,CA,N
1XPBA48X5ND703462,D,NA,N,2021,C78T,,N,,CA,N
1XPBA48X7ND703463,D,NA,N,2021,C78T,,N,,CA,N
1XPBA48X9ND703464,D,NA,N,2021,C78T,,N,,CA,N
1XPBA48X0ND703465,D,NA,N,2021,C78T,,N,,CA,N
1XPBA48X2ND703466,D,NA,N,2021,C78T,,N,,CA,N
1XPBA48X4ND703467,D,NA,N,2021,C78T,,N,,CA,N
1XPBA48X6ND703468,D,NA,N,2021,C78T,,N,,CA,N
1XPBA48X8ND703469,D,NA,N,2021,C78T,,N,,CA,N
1XPBA48X4ND703470,D,NA,N,2021,C78T,,N,,CA,N
1XPBA48X6ND703471,D,NA,N,2021,C78T,,N,,CA,N
1XPBA48X8ND703472,D,NA,N,2021,C78T,,N,,CA,N
1XPBA48XXND703473,D,NA,N,2021,C78T,,N,,CA,N
1XPBA48X1ND703474,D,NA,N,2021,C78T,,N,,CA,N
1XPBA48X3ND703475,D,NA,N,2021,C78T,,N,,CA,N
1XPBA48X5ND703476,D,NA,N,2021,C78T,,N,,CA,N
1XPBA48X7ND703477,D,NA,N,2021,C78T,,N,,NJ,N
1XPBA48X9ND703478,D,NA,N,2021,C78T,,N,,NJ,N
1XPBA48X0ND703479,D,NA,N,2021,C78T,,N,,NJ,N
1XPBA48X7ND703480,D,NA,N,2021,C78T,,N,,NJ,N
1XPBA48X9ND703481,D,NA,N,2021,C78T,,N,,NJ,N
1XPBA48X0ND703482,D,NA,N,2021,C78T,,N,,NJ,N
1XPBA48X3ND703489,D,NA,N,2021,C78T,,N,,CA,N
1XPBA48X3ND703492,D,NA,N,2021,C78T,,N,,CA,N
1XPBA48X7ND703494,D,NA,N,2021,C78T,,N,,CA,N
1XPBA48X6ND703499,D,NA,N,2021,C78T,,N,,CA,N
2NK3HM6X8PM147308,D,NA,N,2021,C67,,N,,CA,N
1NKZXPTX8NJ147994,D,NA,N,2021,C78T,,N,,WA,N
1NKZXPTXXNJ147995,D,NA,N,2021,C78T,,N,,WA,N
1XKYD49X7NJ148022,D,NA,N,2021,C78T,,N,,NJ,N
1XKYD49X2NJ234841,D,NA,N,2021,C78T,,N,,WA,N
1NKZL40X7NJ488334,D,NA,N,2021,C8S,,N,,CA,N
3BKHHM7X5NF496434,D,NA,N,2021,C67,,N,,CA,N
1NKZLJ0X4PJ139911,D,NA,N,2021,C67,,N,,CA,N
1NKZLJ0X7PJ139918,D,NA,N,2021,C67,,N,,CA,N
2NP3LJ0X4PM804346,D,NA,N,2021,C67,,N,,CA,N
1NPCDH9XXND815797,CNG,NA,N,2021,C8S,,N,,CA,N
1NPCDH9X1ND815798,CNG,NA,N,2021,C8S,,N,,CA,N
1NPCDH9X3ND815799,CNG,NA,N,2021,C8S,,N,,CA,N
1NPCDH9X6ND815800,CNG,NA,N,2021,C8S,,N,,CA,N
1NPCDH9XXND815802,CNG,NA,N,2021,C8S,,N,,CA,N
1NPCDH9X7ND835702,CNG,NA,N,2021,C78T,,N,,CA,N
1XKYD49X0NJ101012,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X2NJ101013,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X4NJ101014,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X6NJ101015,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X8NJ101016,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X1NJ101018,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X3NJ101019,D,NA,N,2021,C78T,,N,,CA,N
1NKZLK0XXNJ103918,D,NA,N,2021,C8S,,N,,CA,N
1NKZX4TX4NJ121231,D,NA,N,2021,C8S,,N,,NJ,N
2NKHHJ6X8NM129263,D,NA,N,2021,C67,,N,,CA,N
2NKHHJ6XXNM129264,D,NA,N,2021,C67,,N,,CA,N
2NKHHM7X0NM133601,D,NA,N,2021,C67,,N,,OR,N
1XKZD40X1NJ134618,D,NA,N,2021,C8S,,N,,CA,N
1NKZXPTX8PJ135217,D,NA,N,2021,C8S,,N,,WA,N
1NKZXPTXXPJ135218,D,NA,N,2021,C8S,,N,,WA,N
1XKYD49XXNJ135300,D,NA,N,2021,C78T,,N,,OR,N
1XKYD49X1NJ135301,D,NA,N,2021,C78T,,N,,OR,N
1XKYD49X3NJ135302,D,NA,N,2021,C78T,,N,,OR,N
1XKYD49X7NJ135304,D,NA,N,2021,C78T,,N,,OR,N
1XKYD49X9NJ135305,D,NA,N,2021,C78T,,N,,OR,N
1XKYD49X0NJ135306,D,NA,N,2021,C78T,,N,,OR,N
1XKYD49X2NJ135307,D,NA,N,2021,C78T,,N,,OR,N
1XKYD49X4NJ135308,D,NA,N,2021,C78T,,N,,OR,N
1XKYD49X6NJ135309,D,NA,N,2021,C78T,,N,,OR,N
1XKYD49X2NJ135310,D,NA,N,2021,C78T,,N,,OR,N
1XKYD49X6NJ135312,D,NA,N,2021,C78T,,N,,OR,N
1XKYD49X8NJ135313,D,NA,N,2021,C78T,,N,,OR,N
1XKYD49X7NJ135318,D,NA,N,2021,C78T,,N,,OR,N
1NKZL40X8PJ141114,D,NA,N,2021,C8S,,N,,MA,N
2NK3HM6X9NM159707,D,NA,N,2021,C67,,N,,CA,N
2NK3HM6X0NM159708,D,NA,N,2021,C67,,N,,CA,N
2NK3HM6X2NM159709,D,NA,N,2021,C67,,N,,CA,N
2NK3HM6X9NM159710,D,NA,N,2021,C67,,N,,CA,N
2NK3HM6X0NM159711,D,NA,N,2021,C67,,N,,CA,N
2NK3HM6X2NM159712,D,NA,N,2021,C67,,N,,CA,N
2NK3HM6X4NM159713,D,NA,N,2021,C67,,N,,CA,N
2NK3HM6X6NM159714,D,NA,N,2021,C67,,N,,CA,N
2NK3HM6X8NM159715,D,NA,N,2021,C67,,N,,CA,N
1NKZLK0X5NJ215347,D,NA,N,2021,C8S,,N,,CA,N
1XKYAP8X9PJ215377,D,NA,N,2021,C78T,,N,,NJ,N
1XKZDP9X2PJ216509,D,NA,N,2021,C78T,,N,,NJ,N
1XKYD49X5NJ473526,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X7NJ473527,D,NA,N,2021,C78T,,N,,CA,N
1XKYA47X1NJ477603,D,NA,N,2021,C78T,,N,,CA,N
1XKYA47X3NJ477604,D,NA,N,2021,C78T,,N,,CA,N
1XKYA47X5NJ477605,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X9NJ479149,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X5NJ479150,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X9NJ489860,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X0NJ489861,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X6NJ489864,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X8NJ489865,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49XXNJ489866,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X1NJ489867,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X9NJ489910,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X0NJ489911,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X8NJ489915,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49XXNJ489916,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X1NJ489917,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X3NJ489918,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X9NJ494508,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X0NJ494509,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X1NJ495250,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X2NJ499811,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X4NJ499812,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X6NJ499813,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X8NJ499814,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49XXNJ499815,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X1NJ499816,D,NA,N,2021,C78T,,N,,CA,N
1XKYD49X3NJ499817,D,NA,N,2021,C78T,,N,,CA,N
1XKZP40X7NJ454808,D,NA,N,2021,C78T,,N,,OR,N
1XKZP40X9NJ454809,D,NA,N,2021,C78T,,N,,OR,N
1XKYD49X2NJ456960,D,NA,N,2021,C78T,,N,,CA,N
1NKZX4TX5NJ463481,D,NA,N,2021,C8S,,N,,NJ,N
1NKZX4TXXNJ463489,D,NA,N,2021,C8S,,N,,NJ,N
1NKZX4TX6NJ463490,D,NA,N,2021,C8S,,N,,NJ,N
1NKZX4TX1NJ463493,D,NA,N,2021,C8S,,N,,NJ,N
1NKZX4TX5NJ463495,D,NA,N,2021,C8S,,N,,NJ,N
1NKZX4TX7NJ463496,D,NA,N,2021,C8S,,N,,NJ,N
1NKZX4TX9NJ463497,D,NA,N,2021,C8S,,N,,NJ,N
1NKZX4TX0NJ463498,D,NA,N,2021,C8S,,N,,NJ,N
1NKZX4TX2NJ463499,D,NA,N,2021,C8S,,N,,NJ,N
1NKZX4TX5NJ463500,D,NA,N,2021,C8S,,N,,NJ,N
1NKZX4TX7NJ463501,D,NA,N,2021,C8S,,N,,NJ,N
1NKZX4TX9NJ463502,D,NA,N,2021,C8S,,N,,NJ,N
1NKZX4TX0NJ463503,D,NA,N,2021,C8S,,N,,NJ,N
1XKWD40X7NR463506,D,NA,N,2021,C8S,,N,,CA,N
1NKWX40X8NR465024,D,NA,N,2021,C8S,,N,,OR,N
1XKYD49X4NJ465286,D,NA,N,2021,C78T,,N,,WA,N
1XKYD49X6NJ465287,D,NA,N,2021,C78T,,N,,WA,N
1XKYD49X8NJ465288,D,NA,N,2021,C78T,,N,,WA,N
1XKYD49XXNJ465289,D,NA,N,2021,C78T,,N,,WA,N
1XKYD49X6NJ465290,D,NA,N,2021,C78T,,N,,WA,N
1XKYD49X8NJ465291,D,NA,N,2021,C78T,,N,,WA,N
1XKYD49XXNJ465292,D,NA,N,2021,C78T,,N,,WA,N
1XKYD49X1NJ465293,D,NA,N,2021,C78T,,N,,WA,N
1XKYD49X3NJ465294,D,NA,N,2021,C78T,,N,,WA,N
1XKYD49X5NJ465295,D,NA,N,2021,C78T,,N,,WA,N
1XKYD49X7NJ465296,D,NA,N,2021,C78T,,N,,WA,N
1XKYD49X9NJ465297,D,NA,N,2021,C78T,,N,,WA,N
1XKYD49X0NJ465298,D,NA,N,2021,C78T,,N,,WA,N
