#VIN,Vehicle Fuel Type,Drivetrain Type,ZEP Certified?,Vehicle Model Year,Vehicle Classification,NZEV - All Electric Miles,Credit for ACC (Class 2b-3),Sold to Ultimate Purchaser?,State of Sale,Low Volume Exception?
1HTKHPVK2MH333704,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK4MH333705,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK6MH333706,D,NA,N,2021,C45,,N,Y,CA,N
3HSDZAPR4NN651462,D,NA,N,2021,C78T,,N,Y,CA,N
1HTKHPVK8MH333707,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVKXMH333708,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK1MH333709,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK1MH333905,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK3MH333906,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK5MH334491,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK7MH334492,D,NA,N,2021,C45,,N,Y,CA,N
1HTKSSWK1MH674062,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK0MH334494,D,NA,N,2021,C45,,N,Y,CA,N
3HAEUTAN4NL886271,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUTAN6NL886272,D,NA,N,2021,C67,,N,Y,CA,N
3HSDZAPR6NN161153,D,NA,N,2021,C78T,,N,Y,CA,N
3HAEUMML9NL162799,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML9NL172507,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML0NL172508,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML2NL172509,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML9NL172510,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML0NL172511,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML6NL172514,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML8NL172515,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMMLXNL172516,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML1NL172517,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML3NL172521,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML5NL172522,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML7NL172523,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML9NL172524,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML0NL172525,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML2NL172526,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML4NL172527,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML6NL172528,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML8NL172529,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML4NL172530,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML6NL172531,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML8NL172532,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMMLXNL172533,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML1NL172534,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML3NL172535,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML7NL173168,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML9NL173169,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML5NL173170,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML7NL173171,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML9NL173172,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML0NL173173,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML2NL173174,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML4NL173175,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML6NL173176,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML8NL173177,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMMLXNL173178,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML1NL173179,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML8NL177665,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMMLXNL177666,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML1NL177667,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML3NL204657,D,NA,N,2021,C67,,N,Y,CA,N
1HTEKTAR8NH256879,D,NA,N,2021,C67,,N,Y,CA,N
1HTEKTAR4NH256880,D,NA,N,2021,C67,,N,Y,CA,N
1HTEKTAR6NH256881,D,NA,N,2021,C67,,N,Y,CA,N
1HTEKTAR8NH256882,D,NA,N,2021,C67,,N,Y,CA,N
1HTEKTARXNH256883,D,NA,N,2021,C67,,N,Y,CA,N
1HTEKTAR1NH256884,D,NA,N,2021,C67,,N,Y,CA,N
1HTEKTAR3NH256885,D,NA,N,2021,C67,,N,Y,CA,N
1HTEKTAR5NH256886,D,NA,N,2021,C67,,N,Y,CA,N
1HTEKTAR7NH256887,D,NA,N,2021,C67,,N,Y,CA,N
1HTEKTAR9NH256888,D,NA,N,2021,C67,,N,Y,CA,N
1HTEKTAR0NH256889,D,NA,N,2021,C67,,N,Y,CA,N
1HTEKTAR7NH256890,D,NA,N,2021,C67,,N,Y,CA,N
1HTEKTAR9NH256891,D,NA,N,2021,C67,,N,Y,CA,N
1HTEKTARXNH258679,D,NA,N,2021,C67,,N,Y,CA,N
1HTEKTAR6NH258680,D,NA,N,2021,C67,,N,Y,CA,N
1HTEKTAR8NH258681,D,NA,N,2021,C67,,N,Y,CA,N
3HSDZAPR8NN369552,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDZAPRXNN369553,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDZAPR1NN369554,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDZAPR3NN369555,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDZAPR5NN369556,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDZAPR7NN369557,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDZAPR9NN369558,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDZAPR0NN369559,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDZAPR2NN369563,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDZAPR4NN369564,D,NA,N,2021,C78T,,N,Y,CA,N
3HAEUMML6NL369568,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML1NL643159,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML8NL643160,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMMLXNL643161,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML6NL829506,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML8NL829507,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML0NL844079,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML7NL844080,D,NA,N,2021,C67,,N,Y,CA,N
1HTKHPVK6MH672238,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK6MH677990,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVM0MH681020,D,NA,N,2021,C67,,N,Y,CA,N
1HTKHPVM7MH681029,D,NA,N,2021,C67,,N,Y,CA,N
1HTKHPVK5MH681030,D,NA,N,2021,C45,,N,Y,CA,N
1HTKJPVK1MH681031,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK0MH681694,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK1MH692414,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK3MH692415,D,NA,N,2021,C45,,N,Y,CA,N
3HAEUMML8NL369569,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML4NL369570,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML6NL369571,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML8NL369572,D,NA,N,2021,C67,,N,Y,CA,N
1HTKSSWK4MH369574,D,NA,N,2021,C45,,N,Y,CA,N
1HTKSSWK6MH369575,D,NA,N,2021,C45,,N,Y,CA,N
1HTKSSWK8MH369576,D,NA,N,2021,C45,,N,Y,CA,N
1HTKSSWKXMH369577,D,NA,N,2021,C45,,N,Y,CA,N
3HAEETAR5NL433227,D,NA,N,2021,C8S,,N,Y,CA,N
3HAEETAR7NL433228,D,NA,N,2021,C8S,,N,Y,CA,N
3HAEETAR9NL433229,D,NA,N,2021,C8S,,N,Y,CA,N
3HAEETAR5NL433230,D,NA,N,2021,C8S,,N,Y,CA,N
3HAEETAR7NL433231,D,NA,N,2021,C8S,,N,Y,CA,N
3HAEUMML8NL433237,D,NA,N,2021,C67,,N,Y,CA,N
1HTKSSWK2MH442456,D,NA,N,2021,C45,,N,Y,CA,N
3HAEUMML6NL496305,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML1NL555938,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML4NL643155,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML6NL643156,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML8NL643157,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMMLXNL643158,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML4NL867266,D,NA,N,2021,C67,,N,Y,CA,N
1HTKTSWK7MH141520,D,NA,N,2021,C45,,N,Y,CA,N
3HAEUMML7NL150621,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML5NL141531,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML1NL155488,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML1NL161596,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML3NL161597,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML3NL163754,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML0NL163758,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML5NL163819,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML2NL163826,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML4NL163827,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML6NL163828,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML8NL163829,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML4NL163830,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMMLXNL163833,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML3NL163835,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML5NL201985,D,NA,N,2021,C67,,N,Y,CA,N
4DREBE2N9NB201988,EL,EV,N,2021,C67,,N,Y,CA,N
3HAEUMML2NL287319,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML9NL287320,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML0NL287321,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML2NL287322,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML6NL287324,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML8NL287325,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMMLXNL287326,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML4NL290688,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML6NL290689,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML2NL290690,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML4NL290691,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML6NL290692,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML5NL290697,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML9NL290699,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML1NL290700,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML3NL290701,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML5NL290702,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML7NL290703,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML9NL290704,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML0NL290705,D,NA,N,2021,C67,,N,Y,CA,N
3HSDZAPR1NN347571,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDZAPR2NN347580,D,NA,N,2021,C78T,,N,Y,CA,N
3HTPCAPT5NN349295,D,NA,N,2021,C8S,,N,Y,CA,N
3HAEUMML7NL398979,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML3NL398980,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML5NL398981,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML7NL398982,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML9NL398501,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML6NL406179,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML2NL406180,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML4NL406181,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML6NL406182,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML7NL408829,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML3NL408830,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML7NL408832,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML9NL408833,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML0NL408834,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML2NL408835,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML4NL408836,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML6NL408837,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML8NL408838,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMMLXNL408839,D,NA,N,2021,C67,,N,Y,CA,N
3HAESTZT6NL434069,D,NA,N,2021,C8S,,N,Y,CA,N
3HAEUMML2NL451572,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML4NL451573,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML6NL451574,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML8NL451575,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMMLXNL451576,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML1NL451577,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML3NL451578,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML5NL451579,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML1NL451580,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML3NL451581,D,NA,N,2021,C67,,N,Y,CA,N
3HSDZAPR8NN454309,D,NA,N,2021,C78T,,N,Y,CA,N
3HAEUMML1NL478424,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML3NL478425,D,NA,N,2021,C67,,N,Y,CA,N
3HSDZAPR1NN481285,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDZAPR9NN481289,D,NA,N,2021,C78T,,N,Y,CA,N
1HTKTSWM0MH590376,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML4NL659369,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML0NL659370,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML2NL659371,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML4NL659372,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML6NL659373,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML1NL670975,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML8NL675008,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMMLXNL675009,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML6NL675010,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML8NL675011,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMMLXNL675012,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML1NL675013,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML3NL675014,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML5NL675015,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML7NL675016,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML9NL675017,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML0NL675018,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML2NL675019,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML9NL675020,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML0NL675021,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML2NL675022,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML7NL677526,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML9NL677527,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML0NL677528,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML2NL677529,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML9NL677530,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML0NL677531,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML2NL677532,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML4NL677533,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML6NL677534,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML8NL677535,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMMLXNL677536,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML1NL677537,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML3NL677538,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML5NL677539,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML1NL677540,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML5NL677542,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML7NL677543,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML9NL677544,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMMN7NL806026,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML4NL806029,D,NA,N,2021,C67,,N,Y,CA,N
3HSPCAPT4NN265893,D,NA,N,2021,C78T,,N,Y,CA,N
3HAEUMML7NL293830,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML5NL688637,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML7NL688638,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML9NL688639,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML5NL688640,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML7NL688641,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML9NL688642,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML0NL688643,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML2NL688644,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML4NL688645,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML6NL688646,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML8NL688647,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML1NL688649,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML8NL688650,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMMLXNL688651,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML1NL688652,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML3NL688653,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML5NL688654,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML5NL817556,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML9NL817558,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMMLXNL829489,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML6NL829490,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML8NL829491,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMMLXNL829492,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML1NL829493,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML3NL829494,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML5NL829495,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML7NL829496,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML9NL829497,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML0NL829498,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML2NL829499,D,NA,N,2021,C67,,N,Y,CA,N
1HTKHPVK8MH333710,D,NA,N,2021,C45,,N,Y,CA,N
3HAEUMML5NL829500,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML7NL829501,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML9NL829502,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML0NL829503,D,NA,N,2021,C67,,N,Y,CA,N
1HTKHPVK9MH334493,D,NA,N,2021,C45,,N,Y,CA,N
3HAEUMML4NL829505,D,NA,N,2021,C67,,N,Y,CA,N
1HTKHPVK2MH334495,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK4MH334496,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK8MH334503,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVKXMH334504,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK1MH334505,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK3MH334506,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK5MH334507,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK7MH334508,D,NA,N,2021,C45,,N,Y,CA,N
1HTKHPVK4MH337222,D,NA,N,2021,C45,,N,Y,CA,N
3HAEUMML9NL844081,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML0NL844082,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML2NL844083,D,NA,N,2021,C67,,N,Y,CA,N
3HAEVTAR3NL337225,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML4NL844084,D,NA,N,2021,C67,,N,Y,CA,N
3HSDZAPR5NN367600,D,NA,N,2021,C78T,,N,Y,CA,N
3HAEUMML6NL844085,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML8NL844086,D,NA,N,2021,C67,,N,Y,CA,N
3HSDZAPR7NN367601,D,NA,N,2021,C78T,,N,Y,CA,N
3HAEUMML2NL862289,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML8NL862295,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML1NL862297,D,NA,N,2021,C67,,N,Y,CA,N
3HSDZAPRXNN249669,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDZAPR6NN249670,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDZAPR8NN249671,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDZAPRXNN249672,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDZAPR1NN249673,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDZTZR2NN250887,D,NA,N,2021,C78T,,N,Y,CA,N
3HCEVTAR1NL250897,D,NA,N,2021,C8S,,N,Y,CA,N
3HAEUMML2NL254630,D,NA,N,2021,C67,,N,Y,CA,N
1HTEUMMM5NH254944,D,NA,N,2021,C67,,N,Y,CA,N
1HTEUMMM7NH254945,D,NA,N,2021,C67,,N,Y,CA,N
1HTEUMMM9NH254946,D,NA,N,2021,C67,,N,Y,CA,N
1HTEUMMM0NH254947,D,NA,N,2021,C67,,N,Y,CA,N
1HTEUMMM2NH254948,D,NA,N,2021,C67,,N,Y,CA,N
1HTEUMMM4NH254949,D,NA,N,2021,C67,,N,Y,CA,N
1HTEUMMM0NH254950,D,NA,N,2021,C67,,N,Y,CA,N
1HTEUMMM2NH254951,D,NA,N,2021,C67,,N,Y,CA,N
1HTEUMMM4NH254952,D,NA,N,2021,C67,,N,Y,CA,N
1HTEUMMM6NH254953,D,NA,N,2021,C67,,N,Y,CA,N
1HTEKTAR6NH256878,D,NA,N,2021,C67,,N,Y,CA,N
3HSDZAPR9NN367602,D,NA,N,2021,C78T,,N,Y,CA,N
3HAEKTAR3NL874749,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMMLXNL874741,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUTAN0NL874750,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML2NL874751,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML4NL874752,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML6NL874753,D,NA,N,2021,C67,,N,Y,CA,N
1HTKSSWK5MH296473,D,NA,N,2021,C45,,N,Y,CA,N
3HSDZAPR6NN312332,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDZAPR1NN312335,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDZAPR3NN312336,D,NA,N,2021,C78T,,N,Y,CA,N
3HAEKTAR9NL313536,D,NA,N,2021,C67,,N,Y,CA,N
3HAEKTAR0NL313537,D,NA,N,2021,C67,,N,Y,CA,N
3HAEKTAT1NL313543,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML1NL314235,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML3NL314236,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML5NL314237,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML7NL314238,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML9NL314239,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML7NL314241,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML9NL314242,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML0NL314243,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML2NL314244,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMMLXNL320390,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML1NL320391,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML3NL320392,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML5NL320393,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML7NL320394,D,NA,N,2021,C67,,N,Y,CA,N
3HSDZAPR4NN320395,D,NA,N,2021,C78T,,N,Y,CA,N
3HAEUMML3NL324717,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML5NL324718,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML7NL324719,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMMLXNL325928,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML7NL340144,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML5NL355175,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML9NL355177,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML4NL358424,D,NA,N,2021,C67,,N,Y,CA,N
3HAEKTAT5NL362440,D,NA,N,2021,C67,,N,Y,CA,N
3HAEJTAN5NL364323,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMMN5NL364573,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMMN9NL364575,D,NA,N,2021,C67,,N,Y,CA,N
3HSDZAPR2NN386671,D,NA,N,2021,C78T,,N,Y,CA,N
3HSDZAPR4NN386672,D,NA,N,2021,C78T,,N,Y,CA,N
3HAEUMMN7NL391547,D,NA,N,2021,C67,,N,Y,CA,N
1HTKTSWK3MH417093,D,NA,N,2021,C45,,N,Y,CA,N
1HTKTSWK0MH417097,D,NA,N,2021,C45,,N,Y,CA,N
3HAEUTAL8NL443314,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML2NL466802,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML5NL137155,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML7NL137156,D,NA,N,2021,C67,,N,Y,CA,N
3HAEUMML9NL137157,D,NA,N,2021,C67,,N,Y,CA,N
