#VIN,Vehicle Fuel Type,Drivetrain Type,ZEP Certified?,Vehicle Model Year,Vehicle Classification,NZEV - All Electric Miles,Credit for ACC (Class 2b-3),Sold to Ultimate Purchaser?,State of Sale,Low Volume Exception?
1N6BF0KM4MN802127,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM4MN802239,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM4MN802337,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM4MN802368,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM4MN802497,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM4MN802662,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM4MN803083,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM4MN803116,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM4MN803228,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM4MN803276,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM4MN803312,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM4MN803665,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM4MN803696,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM4MN803701,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM4MN803780,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM4MN803794,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM4MN804959,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM4MN804976,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM4MN805061,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM4MN805304,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM4MN805366,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM4MN806856,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM4MN807098,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM4MN807490,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM4MN810955,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM5MN800029,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM5MN800130,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM5MN800211,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM5MN800838,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM5MN801228,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM5MN801875,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM5MN801892,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM5MN802587,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM5MN802590,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM5MN802637,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM5MN802668,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM5MN802699,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM5MN803237,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM5MN803643,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM5MN803741,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM5MN803822,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM5MN803867,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM5MN804209,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM5MN804257,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM5MN804436,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM5MN804887,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM5MN804906,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM5MN804923,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM5MN804954,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM5MN804999,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM5MN805005,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM5MN805134,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM5MN805294,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM5MN805358,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM5MN806140,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM5MN806171,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM5MN806655,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM5MN806896,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM5MN806929,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM5MN806963,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM5MN806994,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM5MN807059,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM5MN807157,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM5MN807241,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM5MN807322,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM5MN807434,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM5MN807496,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM5MN807840,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM5MN808020,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM5MN808339,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM5MN810995,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM6MN800041,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM6MN800167,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM6MN800217,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM6MN800315,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM6MN800346,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM6MN800668,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM6MN800685,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM6MN801013,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM6MN801092,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM6MN801318,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM6MN801321,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM6MN801593,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM6MN801786,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM6MN801898,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM6MN802209,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM6MN802713,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM6MN803098,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM6MN803201,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM6MN803232,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM6MN803294,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM6MN803361,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM6MN803389,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM6MN803697,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM6MN803716,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM6MN803764,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM6MN803814,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM6MN804056,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM6MN804199,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM6MN804283,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM6MN804767,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM6MN804803,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM6MN805045,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM6MN805157,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM6MN805563,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM6MN805854,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM6MN806227,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM6MN807281,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM6MN807328,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM6MN807510,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM6MN808270,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM6MN808284,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM6MN808544,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM6MN810648,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM7MN800016,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM7MN800050,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM7MN800128,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM7MN800145,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM7MN800159,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM7MN800274,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM7MN800310,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM7MN800534,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM7MN801411,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM7MN801506,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM7MN802056,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM7MN802106,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM7MN802171,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM7MN802333,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM7MN802719,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM7MN803045,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM7MN803207,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM7MN803336,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM7MN803465,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM7MN803742,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM7MN803756,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM7MN804163,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM7MN804180,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM7MN804406,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM7MN804793,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM7MN804874,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM7MN805037,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM7MN805085,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM7MN805300,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM7MN806253,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM7MN806625,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM7MN807242,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM7MN807581,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM7MN807922,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM7MN807984,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM7MN808181,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM8MN800011,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM8MN800025,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM8MN800056,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM8MN800137,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM8MN800199,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM8MN800221,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM8MN800283,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM8MN800431,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM8MN800574,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM8MN801157,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM8MN801403,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM8MN801417,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM8MN801854,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM8MN802146,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM8MN802700,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM8MN802941,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM8MN803135,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM8MN803717,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM8MN803734,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM8MN803751,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM8MN803782,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM8MN803944,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM8MN804186,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM8MN804205,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM8MN804382,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM8MN804754,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM8MN805127,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM8MN805192,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM8MN806259,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM8MN806343,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM8MN806715,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM8MN807024,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM8MN807119,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM8MN807203,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM8MN807802,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM8MN807962,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM8MN809999,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM8MN810764,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM9MN800079,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM9MN800194,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM9MN800230,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM9MN800311,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM9MN801118,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM9MN801247,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM9MN801328,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM9MN801670,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM9MN802091,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM9MN802480,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM9MN802673,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM9MN802687,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM9MN802723,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM9MN803080,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM9MN803094,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM9MN803239,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM9MN803435,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM9MN803452,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM9MN803631,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM9MN803712,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM9MN803824,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM9MN803855,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM9MN804083,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM9MN804195,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM9MN804231,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM9MN804701,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM9MN804830,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM9MN805069,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM9MN806951,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM9MN807324,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM9MN807355,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM9MN807601,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM9MN807887,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KM9MN808294,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KMXMN800009,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KMXMN800012,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KMXMN800043,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KMXMN800057,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KMXMN800074,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KMXMN800088,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KMXMN800124,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KMXMN800236,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KMXMN800351,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KMXMN800365,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KMXMN800639,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KMXMN800642,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KMXMN801144,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KMXMN801371,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KMXMN801421,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KMXMN801628,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KMXMN801810,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KMXMN801967,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KMXMN802052,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KMXMN802228,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KMXMN802312,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KMXMN802357,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KMXMN802682,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KMXMN803119,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KMXMN803234,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KMXMN803279,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KMXMN803816,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KMXMN804223,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KMXMN804402,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KMXMN804481,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KMXMN804495,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KMXMN804741,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KMXMN804819,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KMXMN804867,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KMXMN804917,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KMXMN804920,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KMXMN805016,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KMXMN805162,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KMXMN805226,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KMXMN806232,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KMXMN807347,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KMXMN808093,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KMXMN808241,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KMXMN808367,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KMXMN810782,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY0MN800118,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY0MN800197,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY0MN800295,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY0MN800300,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY0MN800894,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY0MN801463,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY0MN801950,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY0MN802810,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY0MN802936,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY0MN803214,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY0MN803259,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY0MN803326,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY0MN803424,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY0MN803505,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY0MN803519,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY0MN803617,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY0MN803729,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY0MN803939,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY0MN804007,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY0MN804167,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY0MN804170,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY0MN804413,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY0MN804508,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY0MN804637,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY0MN804749,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY0MN804766,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY0MN804878,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY0MN804993,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY0MN805027,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY0MN805545,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY0MN805657,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY0MN805965,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY0MN806422,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY0MN808140,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY0MN809921,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY0MN810003,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY1MN800063,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY1MN800113,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY1MN800127,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY1MN800161,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY1MN800693,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY1MN800788,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY1MN801391,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY1MN801651,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY1MN801780,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY1MN801794,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY1MN802234,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY1MN802475,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY1MN803030,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY1MN803108,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY1MN803139,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY1MN803383,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY1MN803545,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY1MN803559,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
1N6BF0KY1MN803609,G,NA  ,N,MY21,C2b3   ,,N,,CA,N
